travelCode,userCode,from,to,flightType,price,time,distance,agency,date
49644,485,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2022-05-01
60286,583,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2022-05-01
13223,129,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2022-05-01
78642,763,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-05-01
51085,497,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1566.26,2.09,806.48,FlyingDrops,2022-05-01
76240,742,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,2022-05-01
102475,1015,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-01
60710,586,Salvador (BH),Campo Grande (MS),premium,774.52,1.36,522.34,Rainbow,2022-05-01
8965,90,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2022-05-01
102995,1022,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-05-01
94144,930,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-01
20183,195,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,2022-05-01
64300,625,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,2022-05-01
103864,1029,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-05-01
69981,677,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,2022-05-01
101973,1011,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-05-01
37633,357,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,2022-05-01
8439,82,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-05-01
120146,1191,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-05-01
22412,219,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2022-05-01
128657,1268,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2022-05-01
30411,289,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2022-05-01
50340,490,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2022-05-01
81171,789,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,2022-05-01
76535,744,Sao Paulo (SP),Natal (RN),firstClass,943.18,0.85,327.55,FlyingDrops,2022-05-01
16719,166,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,2022-05-01
1573,13,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2022-05-01
73172,710,Salvador (BH),Sao Paulo (SP),firstClass,590.98,1.04,401.66,CloudFy,2022-05-01
82962,809,Natal (RN),Sao Paulo (SP),firstClass,1148.78,0.85,327.55,Rainbow,2022-05-01
53192,514,Salvador (BH),Campo Grande (MS),firstClass,904.66,1.36,522.34,CloudFy,2022-05-01
1311,11,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,2022-05-01
93798,925,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-01
28618,273,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,2022-05-01
91898,906,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-05-01
43920,430,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2022-05-01
100138,993,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-05-01
119503,1185,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2022-05-01
107787,1069,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2022-05-01
10792,107,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2022-05-01
12485,120,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,2022-05-01
11472,112,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2022-05-01
34802,331,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2022-05-01
2627,22,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,2022-05-01
117553,1164,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2022-05-01
19847,193,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,2022-05-01
129744,1278,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-05-01
78987,766,Campo Grande (MS),Sao Paulo (SP),economic,381.83,0.44,168.22,Rainbow,2022-05-01
130742,1286,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-05-01
39812,384,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,2022-05-01
15927,157,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,2022-05-01
58976,573,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-05-01
73838,715,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2022-05-01
49360,483,Rio de Janeiro (RJ),Campo Grande (MS),premium,1139.93,2.09,806.48,CloudFy,2022-05-01
1792,15,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-05-01
27875,266,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2022-05-01
135796,1335,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-01
55376,540,Salvador (BH),Campo Grande (MS),firstClass,904.66,1.36,522.34,CloudFy,2022-05-01
71822,696,Natal (RN),Sao Paulo (SP),premium,863.8,0.85,327.55,CloudFy,2022-05-01
35881,342,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-05-01
73337,711,Salvador (BH),Sao Paulo (SP),economic,358.62,1.04,401.66,CloudFy,2022-05-01
70303,680,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2022-05-01
36050,343,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2022-05-01
72304,702,Natal (RN),Sao Paulo (SP),economic,623.33,0.85,327.55,CloudFy,2022-05-01
23299,228,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-05-01
110771,1097,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-05-01
8635,83,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,2022-05-01
128253,1263,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-05-01
60848,587,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2022-05-02
32023,307,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-05-02
98236,973,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-05-02
87531,864,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2022-05-02
15061,149,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2022-05-02
109306,1083,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2022-05-02
10981,109,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,2022-05-02
4039,40,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,2022-05-02
115767,1149,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-02
105077,1041,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2022-05-02
117893,1166,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-05-02
50497,491,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,2022-05-02
51995,504,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2022-05-02
33717,323,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2022-05-02
128825,1269,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-05-02
24556,239,Rio de Janeiro (RJ),Recife (PE),economic,932.59,2.3,885.57,Rainbow,2022-05-02
79875,776,Salvador (BH),Natal (RN),firstClass,1195.57,1.85,710.57,Rainbow,2022-05-02
99940,992,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2022-05-02
85842,846,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,2022-05-02
131233,1290,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-05-02
64914,632,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-05-02
114136,1135,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2022-05-02
104735,1039,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-02
16070,158,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2022-05-02
109001,1080,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-02
100461,998,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-02
79392,772,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-05-02
26082,250,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2022-05-02
55877,544,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2022-05-02
96983,958,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-02
97390,962,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2022-05-02
53434,516,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-05-02
58020,565,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2022-05-02
120839,1197,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-05-02
93159,919,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2022-05-02
51466,500,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-05-02
22121,216,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2022-05-02
68042,659,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2022-05-02
134440,1322,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2022-05-02
38742,371,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2022-05-02
24163,236,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2022-05-02
70643,684,Salvador (BH),Sao Paulo (SP),firstClass,667.0,1.04,401.66,Rainbow,2022-05-02
135492,1332,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2022-05-02
132226,1302,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-05-02
124098,1226,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2022-05-02
4836,47,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,2022-05-02
126977,1254,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,961.99,1.21,466.3,FlyingDrops,2022-05-02
82784,808,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2022-05-02
23585,230,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,2022-05-02
45634,445,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2022-05-02
23968,234,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,2022-05-02
65692,638,Sao Paulo (SP),Campo Grande (MS),premium,438.74,0.44,168.22,Rainbow,2022-05-02
111139,1101,Rio de Janeiro (RJ),Florianopolis (SC),premium,672.66,1.21,466.3,Rainbow,2022-05-02
29500,281,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2022-05-02
60457,584,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,2022-05-02
119811,1188,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-05-02
45282,441,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2022-05-02
31742,304,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,2022-05-02
27588,264,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,2022-05-02
92432,912,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,2022-05-02
59167,574,Rio de Janeiro (RJ),Campo Grande (MS),economic,849.52,2.09,806.48,Rainbow,2022-05-02
121653,1205,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2022-05-02
84991,835,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2022-05-02
68891,666,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2022-05-02
26244,251,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-05-02
30105,287,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2022-05-02
100874,1002,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,961.99,1.21,466.3,FlyingDrops,2022-05-02
112653,1116,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-05-02
116705,1156,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-05-02
62070,605,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2022-05-02
6654,64,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2022-05-02
6514,63,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2022-05-02
108491,1076,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2022-05-02
123506,1222,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-05-02
90059,888,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-05-02
122907,1218,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-05-02
70132,678,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,2022-05-02
65094,633,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2022-05-02
65270,634,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2022-05-02
19654,191,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,2022-05-02
46027,448,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2022-05-02
75322,731,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2022-05-02
66522,645,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,2022-05-02
96562,955,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-05-02
957,8,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2022-05-02
33517,322,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-05-02
86864,856,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2022-05-02
44512,434,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2022-05-02
92093,908,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-05-02
34500,329,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,2022-05-02
107517,1066,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2022-05-02
34350,328,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2022-05-02
50672,492,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2022-05-02
85144,836,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2022-05-02
93473,922,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2022-05-02
88470,873,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2022-05-02
132667,1306,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2022-05-02
45831,447,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2022-05-02
98758,977,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-05-02
94856,936,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-05-02
22774,222,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,2022-05-02
92631,914,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2022-05-02
44761,436,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,2022-05-02
123202,1220,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2022-05-02
74937,727,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2022-05-02
38501,369,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,2022-05-02
52185,505,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,2022-05-02
94311,931,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-05-02
124262,1227,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-05-02
49186,482,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-05-02
25025,242,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,2022-05-02
34101,326,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2022-05-02
103210,1024,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-05-02
115392,1147,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-05-02
98527,975,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2022-05-02
122055,1210,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2022-05-02
78031,757,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-05-02
80814,786,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2022-05-02
68404,662,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2022-05-02
130058,1280,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2022-05-02
95443,941,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-05-05
99673,989,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2022-05-05
2628,22,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2022-05-05
44762,436,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,2022-05-05
17903,177,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2022-05-05
32024,307,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,2022-05-05
35702,341,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2022-05-05
73839,715,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-05-05
130414,1282,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2022-05-05
52939,512,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,2022-05-05
115768,1149,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-05-05
45635,445,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2022-05-05
5282,52,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,2022-05-05
130743,1286,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2022-05-05
