travelCode,userCode,from,to,flightType,price,time,distance,agency,date
14511,145,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2023-01-02
67031,650,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,2023-01-02
114445,1138,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2023-01-02
68926,666,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2023-01-02
11844,115,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2023-01-02
101263,1004,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2023-01-02
27623,264,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2023-01-02
90768,896,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2023-01-02
3342,32,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,2023-01-02
4255,41,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2023-01-05
28792,274,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2023-01-05
98272,973,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,1.49,573.81,FlyingDrops,2023-01-05
40587,390,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2023-01-05
128861,1269,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2023-01-05
9472,94,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2023-01-05
993,8,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,2023-01-05
102713,1019,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2023-01-05
106427,1056,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2023-01-05
35737,341,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2023-01-05
2464,21,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,2023-01-05
120349,1193,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2023-01-05
91113,898,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-01-05
30587,290,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2023-01-05
59350,575,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,2023-01-05
92667,914,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2023-01-05
67410,652,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2023-01-05
114172,1135,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2023-01-05
37973,362,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2023-01-05
126830,1253,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2023-01-05
76571,744,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2023-01-05
105113,1041,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2023-01-05
62905,612,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2023-01-05
6051,60,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,2023-01-05
13259,129,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2023-01-05
18658,183,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2023-01-05
10493,105,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2023-01-05
30141,287,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2023-01-05
28183,268,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,2023-01-05
123542,1222,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2023-01-05
60493,584,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2023-01-05
127482,1257,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2023-01-05
45867,447,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2023-01-05
110238,1091,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2023-01-05
43956,430,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2023-01-05
66303,642,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,2023-01-05
95279,940,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2023-01-05
92129,908,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2023-01-05
90769,896,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-01-05
86570,852,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2023-01-05
101462,1005,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2023-01-05
68927,666,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,2023-01-05
37031,352,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2023-01-05
32551,312,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,2023-01-05
14512,145,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2023-01-05
104771,1039,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2023-01-05
111736,1105,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2023-01-05
55913,544,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2023-01-05
11320,111,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2023-01-05
119847,1188,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2023-01-05
70679,684,Natal (RN),Salvador (BH),firstClass,1641.56,1.85,710.57,Rainbow,2023-01-05
596,4,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,2023-01-05
94347,931,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2023-01-05
27624,264,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,2023-01-05
103900,1029,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2023-01-05
48805,478,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2023-01-05
1609,13,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,2023-01-05
87567,864,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2023-01-05
127151,1255,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-01-05
29536,281,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,2023-01-05
8475,82,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2023-01-05
66711,646,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2023-01-05
24342,237,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2023-01-05
20047,194,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2023-01-05
64950,632,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2023-01-05
79023,766,Natal (RN),Campo Grande (MS),economic,470.16,0.65,250.68,Rainbow,2023-01-05
16906,168,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2023-01-05
65130,633,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2023-01-05
33553,322,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,2023-01-05
135528,1332,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2023-01-05
49396,483,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2023-01-05
397,3,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2023-01-05
82148,798,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,2023-01-05
93509,922,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-01-05
59012,573,Campo Grande (MS),Natal (RN),firstClass,778.01,0.65,250.68,Rainbow,2023-01-05
93834,925,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2023-01-05
35251,337,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2023-01-05
111538,1104,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2023-01-05
103031,1022,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,2023-01-05
83448,814,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,2023-01-05
68078,659,Sao Paulo (SP),Salvador (BH),economic,793.27,1.04,401.66,CloudFy,2023-01-05
123238,1220,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2023-01-05
101077,1003,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,2023-01-05
24004,234,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,2023-01-05
66118,641,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,2.09,806.48,Rainbow,2023-01-05
16106,158,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,2023-01-05
81865,796,Natal (RN),Sao Paulo (SP),premium,879.87,0.85,327.55,Rainbow,2023-01-05
14920,148,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2023-01-05
40089,387,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,2023-01-05
109342,1083,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2023-01-05
34536,329,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2023-01-05
53934,521,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2023-01-05
113600,1127,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-01-05
21805,212,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2023-01-05
6690,64,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,2023-01-05
115605,1148,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-01-05
80134,779,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,2023-01-05
115428,1147,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2023-01-05
56744,552,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1614.7,2.09,806.48,CloudFy,2023-01-05
39527,381,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,2023-01-05
100727,1001,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2023-01-05
39848,384,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2023-01-05
130778,1286,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2023-01-05
86169,848,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2023-01-05
127876,1260,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2023-01-05
93195,919,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2023-01-05
132262,1302,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2023-01-05
74973,727,Sao Paulo (SP),Salvador (BH),premium,1114.09,1.04,401.66,Rainbow,2023-01-05
109691,1086,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2023-01-05
35440,338,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2023-01-05
43254,422,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2023-01-05
67032,650,Natal (RN),Salvador (BH),premium,1315.97,1.85,710.57,Rainbow,2023-01-05
97426,962,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-01-05
124448,1228,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2023-01-05
109942,1089,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2023-01-05
37395,355,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2023-01-05
64336,625,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2023-01-05
79428,772,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,2023-01-05
101264,1004,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-01-05
17482,174,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,2023-01-05
11508,112,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2023-01-05
78067,757,Sao Paulo (SP),Salvador (BH),economic,743.6,1.04,401.66,Rainbow,2023-01-05
135832,1335,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2023-01-05
89523,882,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2023-01-05
50533,491,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2023-01-05
91343,900,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2023-01-05
124778,1231,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,2023-01-05
32244,308,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2023-01-05
134641,1323,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2023-01-05
114446,1138,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2023-01-05
103246,1024,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-01-05
91749,905,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2023-01-05
3343,32,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2023-01-05
5317,52,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,2023-01-05
46817,454,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,2023-01-05
58831,572,Campo Grande (MS),Salvador (BH),firstClass,1149.38,1.36,522.34,CloudFy,2023-01-05
26280,251,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,2023-01-05
40387,389,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2023-01-05
130276,1281,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2023-01-05
131666,1295,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2023-01-05
9001,90,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2023-01-05
5746,56,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,2023-01-05
41845,407,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2023-01-05
62368,607,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2023-01-05
83796,820,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,2023-01-05
52031,504,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2023-01-05
73701,714,Natal (RN),Sao Paulo (SP),premium,879.87,0.85,327.55,Rainbow,2023-01-05
89120,879,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,2023-01-05
126631,1252,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2023-01-05
45670,445,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2023-01-05
32059,307,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2023-01-05
77493,752,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2023-01-05
94892,936,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2023-01-05
46063,448,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2023-01-05
14704,146,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2023-01-05
