travelCode,userCode,from,to,flightType,price,time,distance,agency,date
16711,166,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,2022-03-03
18840,185,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2022-03-03
123859,1224,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2022-03-03
84111,824,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,2022-03-03
112198,1111,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2022-03-03
53890,521,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2022-03-03
70295,680,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-03-03
108993,1080,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2022-03-03
49352,483,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2022-03-03
81821,796,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2022-03-03
125338,1236,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2022-03-03
118752,1176,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2022-03-03
58787,572,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2022-03-03
3886,39,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2022-03-03
52930,512,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2022-03-03
55368,540,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2022-03-03
10308,104,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,2022-03-03
32015,307,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,2022-03-03
98228,973,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2022-03-03
38493,369,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2022-03-03
64016,622,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-03-03
95434,941,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2022-03-03
90915,897,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-03-03
8431,82,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2022-03-03
37212,354,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,2022-03-03
123694,1223,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-03-03
113415,1126,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2022-03-03
128027,1261,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-03-03
19142,187,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2022-03-03
130734,1286,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2022-03-03
58968,573,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2022-03-03
25017,242,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2022-03-03
122047,1210,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2022-03-03
133535,1315,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2022-03-03
133988,1319,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-03-03
133697,1316,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-03-03
65912,640,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,2022-03-03
43912,430,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,2022-03-03
59847,580,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2022-03-03
20175,195,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2022-03-03
66074,641,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2022-03-03
15789,156,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2022-03-03
72296,702,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2022-03-03
30403,289,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2022-03-03
33709,323,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2022-03-03
8957,90,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-03-03
85834,846,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,2022-03-03
122545,1214,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-03-03
53598,517,Campo Grande (MS),Natal (RN),premium,652.47,0.65,250.68,CloudFy,2022-03-03
48761,478,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2022-03-03
72816,707,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,2022-03-03
27867,266,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2022-03-03
3487,34,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2022-03-03
92424,912,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2022-03-03
64147,623,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2022-03-03
47606,461,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2022-03-03
113556,1127,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,2022-03-03
66667,646,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2022-03-03
130050,1280,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2022-03-03
121645,1205,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2022-03-03
38734,371,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2022-03-03
128245,1263,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2022-03-03
120305,1193,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2022-03-03
42634,415,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-03-03
11276,111,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2022-03-03
14468,145,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2022-03-03
88050,869,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,2022-03-03
105947,1049,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2022-03-03
68624,664,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,2022-03-03
21761,212,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2022-03-03
87136,859,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-03-03
1565,13,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-03-03
91705,905,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2022-03-03
119803,1188,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2022-03-03
101220,1004,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-03-03
115926,1150,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-03-03
101418,1005,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2022-03-03
62324,607,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-03-03
15919,157,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-03-03
45274,441,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2022-03-03
119495,1185,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2022-03-03
71476,693,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2022-03-03
2420,21,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2022-03-03
125579,1239,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2022-03-03
1303,11,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2022-03-03
27342,262,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,2022-03-03
36042,343,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,2022-03-03
55235,539,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2022-03-03
88893,878,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-03-03
32507,312,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2022-03-03
119230,1183,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2022-03-03
92822,915,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2022-03-03
47793,462,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-03-03
115759,1149,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2022-03-03
109500,1085,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2022-03-03
353,3,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2022-03-03
12477,120,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-03-03
106978,1061,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-03-03
122409,1213,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-03-03
222,2,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,2022-03-03
96975,958,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2022-03-03
28748,274,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2022-03-03
73329,711,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2022-03-03
126587,1252,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2022-03-03
20850,204,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2022-03-03
33129,319,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2022-03-03
124254,1227,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-03-03
69339,671,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,2022-03-03
22113,216,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,2022-03-03
107509,1066,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2022-03-03
102129,1012,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2022-03-03
60449,584,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,2.09,806.48,CloudFy,2022-03-03
15053,149,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,2022-03-03
52177,505,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2022-03-03
44504,434,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,2022-03-03
124997,1233,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-03-03
41519,402,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,2022-03-03
26514,254,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,2022-03-03
123194,1220,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2022-03-03
65262,634,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,2022-03-03
75748,737,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2022-03-03
111692,1105,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-03-03
93790,925,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2022-03-03
49791,486,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,2022-03-03
97791,967,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-03-03
129292,1272,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2022-03-03
49636,485,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2022-03-03
94687,935,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2022-03-03
93465,922,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2022-03-03
24155,236,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,2022-03-03
40343,389,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2022-03-03
27580,264,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,2022-03-03
37929,362,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,2022-03-03
7166,68,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,2022-03-03
20699,203,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2022-03-03
17636,175,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2022-03-03
32728,314,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,2022-03-03
14876,148,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2022-03-03
126312,1249,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2022-03-03
108720,1078,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-03-03
25872,248,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2022-03-03
74929,727,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,2022-03-03
76527,744,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2022-03-03
99457,985,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2022-03-03
73830,715,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2022-03-03
118398,1173,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-03-03
98519,975,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,2022-03-03
69973,677,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2022-03-03
28139,268,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,2022-03-03
55869,544,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2022-03-03
103202,1024,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2022-03-03
133094,1311,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2022-03-03
91069,898,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2022-03-03
51458,500,Campo Grande (MS),Natal (RN),premium,652.47,0.65,250.68,CloudFy,2022-03-03
86856,856,Natal (RN),Sao Paulo (SP),premium,863.8,0.85,327.55,CloudFy,2022-03-03
18267,180,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,2022-03-03
95235,940,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2022-03-03
17894,177,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,2022-03-03
62861,612,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2022-03-03
7298,69,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-03-03
114859,1141,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-03-03
39804,384,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,2022-03-03
92085,908,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-03-03
9428,94,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,2022-03-03
34794,331,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2022-03-03
60840,587,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2022-03-03
100453,998,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,2022-03-03
53426,516,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1614.7,2.09,806.48,CloudFy,2022-03-03
61593,601,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,2022-03-03
72546,705,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,2022-03-03
71273,690,Sao Paulo (SP),Salvador (BH),economic,743.6,1.04,401.66,Rainbow,2022-03-03
45823,447,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2022-03-03
16062,158,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-03-03
7704,73,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-03-03
46019,448,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,2022-03-03
51077,497,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,2022-03-03
76232,742,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2022-03-03
123498,1222,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2022-03-03
117327,1162,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2022-03-03
19839,193,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,2022-03-03
33509,322,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2022-03-03
14660,146,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,2022-03-03
135342,1331,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2022-03-03
56066,545,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2022-03-03
104903,1040,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2022-03-03
28610,273,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2022-03-03
23438,229,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2022-03-03
131225,1290,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-03-03
117708,1165,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2022-03-03
4685,46,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2022-03-03
131425,1293,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2022-03-03
57262,557,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,2022-03-03
75314,731,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,2022-03-03
107923,1070,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2022-03-03
46299,450,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2022-03-03
130405,1282,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2022-03-03
32200,308,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2022-03-03
4031,40,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,2022-03-03
129004,1270,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2022-03-03
60702,586,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,2.09,806.48,CloudFy,2022-03-03
87920,868,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,2022-03-03
26074,250,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2022-03-03
78634,763,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-03-03
84983,835,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,2022-03-03
116697,1156,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2022-03-03
28004,267,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,2022-03-03
100866,1002,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2022-03-03
49982,487,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,2022-03-03
12912,126,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,2022-03-03
124404,1228,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-03-03
31093,296,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2022-03-03
103856,1029,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2022-03-03
99664,989,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-03-03
3299,32,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,2022-03-03
26828,258,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,2022-03-03
59306,575,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-03-03
118169,1170,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2022-03-03
126969,1254,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-03-03
39483,381,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-03-03
70124,678,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,2022-03-03
85293,837,Sao Paulo (SP),Rio de Janeiro (RJ),economic,625.5,0.86,331.89,Rainbow,2022-03-03
127438,1257,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2022-03-03
58587,571,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2022-03-03
105791,1048,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-03-03
16862,168,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2022-03-03
24548,239,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2022-03-03
36854,351,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,2022-03-03
25689,247,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2022-03-03
43541,425,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-03-03
46773,454,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,2022-03-03
21279,208,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2022-03-03
63346,616,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2022-03-03
