travelCode,userCode,from,to,flightType,price,time,distance,agency,date
62865,612,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-04-01
36858,351,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2022-04-01
37933,362,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2022-04-01
58972,573,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,2022-04-01
130738,1286,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2022-04-01
123863,1224,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2022-04-01
42638,415,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,2022-04-01
92428,912,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-04-01
33133,319,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2022-04-01
49356,483,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,2022-04-01
103860,1029,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-04-01
23295,228,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,2022-04-01
65266,634,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1518.88,2.09,806.48,Rainbow,2022-04-01
96979,958,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-04-01
106982,1061,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2022-04-01
135186,1330,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-04-01
51081,497,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,2022-04-01
26832,258,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,2022-04-01
78845,765,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2022-04-01
98523,975,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2022-04-01
74933,727,Rio de Janeiro (RJ),Natal (RN),economic,670.29,1.55,595.03,Rainbow,2022-04-01
39808,384,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2022-04-01
63350,616,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,2022-04-01
32019,307,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,2022-04-01
39487,381,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2022-04-01
69647,674,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,2022-04-01
18975,186,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-04-01
30547,290,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2022-04-01
36046,343,Rio de Janeiro (RJ),Recife (PE),economic,932.59,2.3,885.57,Rainbow,2022-04-01
114132,1135,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-04-01
123198,1220,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-04-01
118402,1173,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2022-04-01
64151,623,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1566.26,2.09,806.48,FlyingDrops,2022-04-01
115565,1148,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2022-04-01
51738,502,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-04-01
24302,237,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2022-04-01
34346,328,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-04-01
59310,575,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,2022-04-01
115388,1147,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-04-01
133539,1315,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-04-01
67181,651,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2022-04-01
129296,1272,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-04-01
132222,1302,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2022-04-01
64296,625,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2022-04-01
121117,1201,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-04-01
94140,930,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-04-01
33513,322,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,2022-04-01
100457,998,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-04-01
133098,1311,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2022-04-01
44111,431,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2022-04-01
88466,873,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2022-04-01
10453,105,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-04-01
46303,450,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2022-04-01
126591,1252,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-04-01
108724,1078,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2022-04-01
97795,967,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2022-04-01
124408,1228,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-04-01
11805,115,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2022-04-01
132663,1306,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-04-01
125205,1235,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-01
93794,925,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2022-04-01
6188,61,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-04-01
28143,268,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,2022-04-01
110514,1095,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2022-04-01
134800,1324,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2022-04-01
14880,148,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,2022-04-01
52181,505,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2022-04-01
77724,755,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2022-04-01
129008,1270,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2022-04-02
45440,442,Salvador (BH),Recife (PE),economic,751.37,2.05,788.55,Rainbow,2022-04-02
126973,1254,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-04-02
121649,1205,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-04-02
67370,652,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2022-04-02
2763,23,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,2022-04-02
124094,1226,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-04-02
101037,1003,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-04-02
23581,230,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2022-04-02
2130,18,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2022-04-02
1569,13,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2022-04-02
62709,611,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,2022-04-02
36656,349,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2022-04-02
52661,510,Salvador (BH),Campo Grande (MS),firstClass,980.4,1.36,522.34,FlyingDrops,2022-04-02
25186,243,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,2022-04-02
99668,989,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2022-04-02
135792,1335,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-04-02
90346,891,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2022-04-02
5010,49,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,2022-04-02
95438,941,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2022-04-02
117549,1164,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,961.99,1.21,466.3,FlyingDrops,2022-04-02
16866,168,Rio de Janeiro (RJ),Recife (PE),economic,932.59,2.3,885.57,Rainbow,2022-04-02
10636,106,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-04-02
88897,878,Rio de Janeiro (RJ),Sao Paulo (SP),premium,645.44,0.86,331.89,CloudFy,2022-04-02
84987,835,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-04-02
91709,905,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-04-02
97386,962,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-04-02
105795,1048,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-04-02
128653,1268,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2022-04-02
10788,107,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,2022-04-02
57266,557,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2022-04-02
2623,22,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2022-04-02
37216,354,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,2022-04-02
119499,1185,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-04-02
92089,908,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2022-04-02
40347,389,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-04-02
113560,1127,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-04-02
10312,104,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2022-04-02
41805,407,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-04-02
128821,1269,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-02
54689,533,Salvador (BH),Campo Grande (MS),premium,774.52,1.36,522.34,Rainbow,2022-04-02
82958,809,Salvador (BH),Natal (RN),premium,1001.42,1.85,710.57,Rainbow,2022-04-02
98754,977,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2022-04-02
118173,1170,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2022-04-02
127442,1257,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-04-02
58791,572,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,2022-04-02
133701,1316,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2022-04-02
84560,830,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,2022-04-02
132481,1305,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2022-04-02
107513,1066,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-04-02
119807,1188,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-04-02
127699,1259,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-02
38345,368,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-04-02
1788,15,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,2022-04-02
18618,183,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-04-02
29496,281,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2022-04-02
19650,191,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,2022-04-02
114580,1139,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-04-02
95239,940,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2022-04-02
120835,1197,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-04-02
60844,587,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2022-04-02
52797,511,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-04-02
66263,642,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-04-02
24159,236,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,2022-04-02
83756,820,Rio de Janeiro (RJ),Aracaju (SE),premium,1091.21,1.55,597.61,CloudFy,2022-04-02
124738,1231,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-04-02
4689,46,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2022-04-02
88657,875,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-04-02
115930,1150,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-04-02
51991,504,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-04-02
28393,271,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,2022-04-02
1307,11,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,2022-04-02
20179,195,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2022-04-02
100870,1002,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2022-04-02
32732,314,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,2022-04-02
81825,796,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2022-04-02
80094,779,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2022-04-02
103206,1024,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2022-04-02
73168,710,Salvador (BH),Sao Paulo (SP),premium,531.49,1.04,401.66,CloudFy,2022-04-02
53188,514,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-04-02
28614,273,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,2022-04-02
99131,981,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2022-04-02
111135,1101,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-04-02
129740,1278,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-04-02
128031,1261,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-02
68628,664,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2022-04-02
131626,1295,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2022-04-02
130979,1288,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2022-04-02
30101,287,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2022-04-02
46624,453,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2022-04-02
101779,1009,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-04-02
7020,67,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-04-02
72820,707,Rio de Janeiro (RJ),Natal (RN),firstClass,1297.49,1.55,595.03,CloudFy,2022-04-02
85140,836,Salvador (BH),Sao Paulo (SP),firstClass,676.46,1.04,401.66,FlyingDrops,2022-04-02
6650,64,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,2022-04-02
90919,897,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2022-04-02
116518,1155,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-04-02
44260,432,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,2022-04-02
87140,859,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2022-04-02
75318,731,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2022-04-02
118756,1176,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2022-04-02
22913,223,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,2022-04-02
9251,93,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,2022-04-02
73834,715,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,2022-04-02
82108,798,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2022-04-02
34496,329,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,2022-04-02
98232,973,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-04-02
82780,808,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,2022-04-02
119234,1183,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-04-02
111696,1105,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2022-04-02
4035,40,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-04-02
114406,1138,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-04-02
92826,915,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2022-04-02
71480,693,Salvador (BH),Natal (RN),firstClass,1241.04,1.85,710.57,FlyingDrops,2022-04-02
40737,391,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2022-04-02
117712,1165,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2022-04-02
59681,578,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2022-04-02
68038,659,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-04-02
63739,619,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2022-04-02
50493,491,Salvador (BH),Campo Grande (MS),firstClass,980.4,1.36,522.34,FlyingDrops,2022-04-02
125583,1239,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2022-04-02
71277,690,Natal (RN),Sao Paulo (SP),economic,583.17,0.85,327.55,Rainbow,2022-04-02
24821,241,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2022-04-02
51462,500,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2022-04-02
74193,718,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,2022-04-02
104731,1039,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-04-02
114712,1140,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2022-04-02
86530,852,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,2022-04-02
79714,775,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,2022-04-02
115763,1149,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2022-04-02
12296,119,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,2022-04-03
123502,1222,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2022-04-03
