travelCode,userCode,from,to,flightType,price,time,distance,agency,date
66289,642,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2022-10-02
6676,64,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-10-02
100896,1002,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2022-10-02
127137,1255,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-10-02
12942,126,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2022-10-02
58042,565,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,2022-10-02
19869,193,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,2022-10-02
64322,625,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-10-02
16092,158,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2022-10-02
126342,1249,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-10-02
98549,975,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-10-02
26266,251,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2022-10-02
114432,1138,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-10-02
92653,914,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-10-02
129034,1270,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2022-10-02
135514,1332,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-10-02
86155,848,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,2022-10-02
8461,82,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2022-10-02
67207,651,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,2022-10-02
110224,1091,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-10-03
118428,1173,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2022-10-03
25212,243,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-10-03
76557,744,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2022-10-03
12507,120,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,2022-10-03
91735,905,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-10-03
103232,1024,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2022-10-03
43942,430,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2022-10-03
67396,652,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2022-10-03
68913,666,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2022-10-03
129921,1279,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,2022-10-03
94166,930,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2022-10-03
90755,896,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-10-03
37017,352,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,2022-10-03
6037,60,Salvador (BH),Aracaju (SE),premium,1247.02,2.16,830.86,Rainbow,2022-10-03
87553,864,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2022-10-03
47823,462,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2022-10-03
106848,1060,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2022-10-03
107008,1061,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2022-10-03
100713,1001,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2022-10-03
133565,1315,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-10-03
23607,230,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,2022-10-03
59336,575,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2022-10-03
37381,355,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-10-03
93495,922,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2022-10-03
122929,1218,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-10-03
34123,326,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2022-10-03
97412,962,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2022-10-03
103424,1026,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2022-10-03
87166,859,Salvador (BH),Sao Paulo (SP),premium,531.49,1.04,401.66,CloudFy,2022-10-03
6214,61,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2022-10-03
37655,357,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2022-10-03
38764,371,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2022-10-03
16892,168,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,2022-10-03
11494,112,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2022-10-03
43240,422,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-10-03
51764,502,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,2022-10-03
44534,434,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2022-10-03
117575,1164,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-10-03
96350,952,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-10-03
19001,186,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2022-10-03
104757,1039,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-10-03
28778,274,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2022-10-03
42368,412,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2022-10-03
61848,603,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,2022-10-03
82134,798,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-10-03
33539,322,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-10-03
90372,891,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2022-10-03
79414,772,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,2022-10-03
126181,1248,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-10-03
92115,908,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-10-03
40373,389,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2022-10-03
78664,763,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,2022-10-03
134627,1323,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,2022-10-03
68654,664,Rio de Janeiro (RJ),Sao Paulo (SP),premium,645.44,0.86,331.89,CloudFy,2022-10-03
58817,572,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,1.49,573.81,FlyingDrops,2022-10-03
71303,690,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2022-10-03
56096,545,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2022-10-03
134155,1320,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2022-10-03
73194,710,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-10-03
53456,516,Salvador (BH),Campo Grande (MS),firstClass,961.85,1.36,522.34,Rainbow,2022-10-03
121675,1205,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2022-10-03
60870,587,Salvador (BH),Campo Grande (MS),premium,774.52,1.36,522.34,Rainbow,2022-10-03
35426,338,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,2022-10-03
73687,714,Rio de Janeiro (RJ),Sao Paulo (SP),economic,452.56,0.86,331.89,Rainbow,2022-10-03
6377,62,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-10-03
5303,52,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,2022-10-03
52017,504,Natal (RN),Campo Grande (MS),firstClass,979.56,0.65,250.68,FlyingDrops,2022-10-03
45853,447,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2022-10-03
115591,1148,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2022-10-03
28169,268,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,2022-10-03
111161,1101,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-10-03
20033,194,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2022-10-03
111722,1105,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2022-10-03
59877,580,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2022-10-03
12322,119,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2022-10-03
79009,766,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-10-03
96584,955,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-10-03
58818,572,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2022-10-06
67397,652,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2022-10-06
103425,1026,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2022-10-06
8988,90,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,2022-10-06
50520,491,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,2022-10-06
103018,1022,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-10-06
25720,247,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,2022-10-06
73688,714,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,2022-10-06
14907,148,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2022-10-06
130263,1281,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2022-10-06
80605,783,Sao Paulo (SP),Campo Grande (MS),economic,367.22,0.44,168.22,Rainbow,2022-10-06
384,3,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2022-10-06
115415,1147,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2022-10-06
58043,565,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,2022-10-06
100714,1001,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2022-10-06
6677,64,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,2022-10-06
83783,820,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-10-06
77480,752,Sao Paulo (SP),Salvador (BH),economic,743.6,1.04,401.66,Rainbow,2022-10-06
99963,992,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2022-10-06
82135,798,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,2022-10-06
5733,56,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2022-10-06
5304,52,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-10-06
53629,517,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,2.09,806.48,Rainbow,2022-10-06
109678,1086,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2022-10-06
98259,973,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-10-06
35238,337,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2022-10-06
45657,445,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,2022-10-06
49383,483,Campo Grande (MS),Salvador (BH),economic,615.26,1.36,522.34,Rainbow,2022-10-06
22602,220,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,2022-10-06
46804,454,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,2.09,806.48,Rainbow,2022-10-06
