travelCode,userCode,from,to,flightType,price,time,distance,agency,date
30595,290,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2023-03-02
105121,1041,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2023-03-02
66126,641,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2023-03-02
47658,461,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2023-03-02
56752,552,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2023-03-02
92137,908,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2023-03-02
9480,94,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2023-03-02
405,3,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2023-03-02
103254,1024,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2023-03-02
67040,650,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2023-03-02
11328,111,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2023-03-02
86177,848,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,2023-03-02
88945,878,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2023-03-02
121697,1205,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2023-03-02
25741,247,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2023-03-02
81873,796,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,2023-03-02
49404,483,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,2023-03-02
116566,1155,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2023-03-02
45875,447,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,2023-03-02
93842,925,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2023-03-02
58839,572,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,2.09,806.48,Rainbow,2023-03-02
131674,1295,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2023-03-02
9299,93,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,2023-03-02
103039,1022,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2023-03-02
91757,905,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2023-03-02
16114,158,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2023-03-02
130786,1286,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2023-03-02
98571,975,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-03-02
59358,575,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,2023-03-02
52039,504,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2023-03-02
32067,307,Recife (PE),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,2023-03-02
11516,112,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,2023-03-02
28800,274,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,2023-03-02
14712,146,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2023-03-02
35448,338,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,2023-03-02
45678,445,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2023-03-02
55921,544,Campo Grande (MS),Salvador (BH),firstClass,1052.6,1.36,522.34,FlyingDrops,2023-03-02
39856,384,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,2023-03-02
3351,32,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2023-03-02
124786,1231,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2023-03-02
126838,1253,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-03-02
111744,1105,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2023-03-02
101085,1003,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-03-02
2472,21,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2023-03-02
130102,1280,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2023-03-02
79031,766,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2023-03-02
17490,174,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,2023-03-02
60501,584,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2023-03-02
79436,772,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,2023-03-02
135840,1335,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-03-02
40395,389,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2023-03-02
115613,1148,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2023-03-02
61645,601,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,2.09,806.48,CloudFy,2023-03-02
86578,852,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,2023-03-02
12344,119,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,2023-03-02
8483,82,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2023-03-02
131477,1293,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2023-03-02
18666,183,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,2023-03-02
33561,322,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,2023-03-02
83456,814,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,2023-03-02
109045,1080,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-03-02
604,4,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,2023-03-02
110246,1091,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2023-03-02
90777,896,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2023-03-02
24012,234,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2023-03-02
113608,1127,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2023-03-02
42390,412,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2023-03-02
38965,372,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2023-03-02
5325,52,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2023-03-02
62376,607,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2023-03-02
80142,779,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,2023-03-02
19467,189,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,2023-03-02
120883,1197,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2023-03-02
92675,914,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2023-03-02
64344,625,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2023-03-02
70687,684,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,2023-03-02
123550,1222,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2023-03-02
1355,11,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,2023-03-02
30149,287,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2023-03-02
39535,381,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,2023-03-02
40595,390,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2023-03-02
123246,1220,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2023-03-02
46071,448,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2023-03-02
134649,1323,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2023-03-02
6698,64,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,2023-03-02
94900,936,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2023-03-02
127159,1255,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2023-03-02
91121,898,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2023-03-02
43964,430,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2023-03-02
61410,599,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2023-03-02
111546,1104,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2023-03-02
82156,798,Sao Paulo (SP),Natal (RN),premium,701.29,0.85,327.55,Rainbow,2023-03-02
24600,239,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,2023-03-02
37677,357,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2023-03-02
27632,264,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2023-03-02
14520,145,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,2023-03-02
100735,1001,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2023-03-02
89128,879,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2023-03-02
58639,571,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2023-03-02
67229,651,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,2023-03-02
103446,1026,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2023-03-02
127884,1260,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2023-03-02
101272,1004,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2023-03-02
59020,573,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,2.09,806.48,CloudFy,2023-03-02
102721,1019,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2023-03-03
65314,634,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2023-03-03
103908,1029,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2023-03-03
64958,632,Natal (RN),Campo Grande (MS),economic,470.16,0.65,250.68,Rainbow,2023-03-03
81521,793,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2023-03-03
52982,512,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2023-03-03
126639,1252,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2023-03-03
12964,126,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2023-03-03
9480,94,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,2023-03-03
12344,119,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2023-03-03
33561,322,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,2023-03-03
89128,879,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2023-03-03
110246,1091,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2023-03-03
130786,1286,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2023-03-03
115613,1148,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2023-03-03
103039,1022,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2023-03-03
92137,908,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2023-03-03
46825,454,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,2023-03-03
42390,412,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,2023-03-03
134177,1320,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2023-03-03
41853,407,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,2023-03-03
115978,1150,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,2023-03-03
106435,1056,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2023-03-03
11516,112,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,2023-03-03
56752,552,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2023-03-03
79436,772,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2023-03-03
46071,448,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,2023-03-03
92675,914,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2023-03-03
43964,430,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2023-03-03
14520,145,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,2023-03-03
59020,573,Rio de Janeiro (RJ),Campo Grande (MS),economic,882.99,2.09,806.48,CloudFy,2023-03-03
35745,341,Salvador (BH),Brasilia (DF),firstClass,1020.08,1.76,676.56,FlyingDrops,2023-03-03
34145,326,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,2023-03-03
8483,82,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,2023-03-03
52039,504,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2023-03-03
58839,572,Rio de Janeiro (RJ),Campo Grande (MS),economic,849.52,2.09,806.48,Rainbow,2023-03-03
18666,183,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,2023-03-04
66311,642,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1518.88,2.09,806.48,Rainbow,2023-03-04
24869,241,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2023-03-04
95287,940,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2023-03-04
97434,962,Rio de Janeiro (RJ),Florianopolis (SC),premium,672.66,1.21,466.3,Rainbow,2023-03-04
44805,436,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2023-03-04
86578,852,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,2023-03-04
76579,744,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,2023-03-04
67040,650,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2023-03-04
11328,111,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2023-03-04
87188,859,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2023-03-04
88945,878,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,2023-03-04
30149,287,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,2023-03-04
49404,483,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2023-03-04
113608,1127,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2023-03-04
67229,651,Rio de Janeiro (RJ),Sao Paulo (SP),economic,446.75,0.86,331.89,CloudFy,2023-03-04
121697,1205,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2023-03-04
43262,422,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2023-03-04
123550,1222,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2023-03-04
127159,1255,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2023-03-04
131674,1295,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2023-03-04
61410,599,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2023-03-04
89531,882,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,2023-03-04
5325,52,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2023-03-04
30595,290,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2023-03-04
109950,1089,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2023-03-04
105121,1041,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2023-03-04
127884,1260,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2023-03-04
35259,337,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2023-03-04
83456,814,Salvador (BH),Natal (RN),economic,690.89,1.85,710.57,Rainbow,2023-03-04
124786,1231,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2023-03-04
128869,1269,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2023-03-04
79031,766,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2023-03-04
40395,389,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2023-03-04
37981,362,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,2023-03-04
35448,338,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,2023-03-04
99984,992,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2023-03-04
64344,625,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,2023-03-04
39535,381,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2023-03-04
20227,195,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,2023-03-04
116566,1155,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2023-03-04
26566,254,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,2023-03-04
82156,798,Natal (RN),Sao Paulo (SP),premium,879.87,0.85,327.55,Rainbow,2023-03-05
27632,264,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2023-03-05
80142,779,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,2023-03-05
40595,390,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2023-03-05
56118,545,Rio de Janeiro (RJ),Campo Grande (MS),economic,882.99,2.09,806.48,CloudFy,2023-03-05
91121,898,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2023-03-05
1355,11,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2023-03-05
28800,274,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,2023-03-05
6698,64,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,2023-03-05
55921,544,Salvador (BH),Campo Grande (MS),firstClass,980.4,1.36,522.34,FlyingDrops,2023-03-05
135840,1335,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2023-03-05
61645,601,Rio de Janeiro (RJ),Campo Grande (MS),premium,1139.93,2.09,806.48,CloudFy,2023-03-05
48813,478,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2023-03-05
24600,239,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,2023-03-05
101272,1004,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2023-03-05
38965,372,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,2023-03-05
81873,796,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,2023-03-05
58639,571,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1566.26,2.09,806.48,FlyingDrops,2023-03-05
109045,1080,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2023-03-05
29843,284,Salvador (BH),Brasilia (DF),firstClass,1020.08,1.76,676.56,FlyingDrops,2023-03-05
109350,1083,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2023-03-05
604,4,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,2023-03-05
17490,174,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,2023-03-05
45875,447,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,2023-03-05
5754,56,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,2023-03-05
4083,40,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,2023-03-05
37677,357,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,2023-03-05
131477,1293,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2023-03-05
