travelCode,userCode,from,to,flightType,price,time,distance,agency,date
20246,195,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,2023-07-15
79050,766,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2023-07-16
2491,21,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,2023-07-16
92694,914,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2023-07-16
103465,1026,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2023-07-16
97453,962,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2023-07-16
43281,422,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2023-07-17
109969,1089,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2023-07-17
623,4,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2023-07-17
109970,1089,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2023-07-20
43282,422,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,2023-07-20
79051,766,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,2023-07-20
58659,571,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2023-07-20
103466,1026,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2023-07-20
33581,322,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2023-07-20
93862,925,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2023-07-20
24889,241,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,2023-07-20
40415,389,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,2023-07-20
103466,1026,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2023-07-21
33581,322,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2023-07-21
109970,1089,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2023-07-21
24889,241,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,2023-07-21
79051,766,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,2023-07-21
43282,422,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,2023-07-21
93862,925,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2023-07-23
58659,571,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2023-07-24
40415,389,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,2023-07-24
