travelCode,userCode,from,to,flightType,price,time,distance,agency,date
134645,1323,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2023-02-02
65134,633,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,2023-02-02
8479,82,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2023-02-02
72594,705,Natal (RN),Sao Paulo (SP),premium,863.8,0.85,327.55,CloudFy,2023-02-02
12960,126,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,2023-02-02
97430,962,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2023-02-02
1613,13,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2023-02-02
98567,975,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2023-02-02
32063,307,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,2023-02-02
101466,1005,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2023-02-02
20223,195,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,2023-02-02
70683,684,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2023-02-02
6694,64,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,2023-02-02
83452,814,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,2023-02-02
91753,905,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2023-02-02
126834,1253,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2023-02-02
11849,115,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,2023-02-02
29839,284,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2023-02-02
26284,251,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2023-02-02
19463,189,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2023-02-02
52035,504,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2023-02-02
67036,650,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,2023-02-02
117756,1165,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2023-02-02
79432,772,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2023-02-02
61406,599,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,2023-02-02
56945,553,Campo Grande (MS),Natal (RN),firstClass,778.01,0.65,250.68,Rainbow,2023-02-02
15659,155,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2023-02-02
109946,1089,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2023-02-02
60497,584,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,2023-02-02
1351,11,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2023-02-02
131473,1293,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2023-02-02
42386,412,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2023-02-02
14708,146,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2023-02-02
76575,744,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,2023-02-02
135836,1335,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2023-02-02
35255,337,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2023-02-02
131670,1295,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-02-02
87184,859,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,2023-02-02
61641,601,Campo Grande (MS),Sao Paulo (SP),premium,441.34,0.44,168.22,Rainbow,2023-02-02
120879,1197,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2023-02-02
91347,900,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2023-02-02
124782,1231,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2023-02-02
103250,1024,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2023-02-02
115974,1150,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,1.49,573.81,FlyingDrops,2023-02-02
41849,407,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,2023-02-02
103442,1026,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2023-02-02
49400,483,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,2023-02-02
25737,247,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,2023-02-02
120700,1196,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2023-02-02
27628,264,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2023-02-02
14924,148,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,2023-02-02
11512,112,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2023-02-02
40093,387,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2023-02-02
43258,422,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2023-02-02
56114,545,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2023-02-02
103904,1029,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2023-02-02
94896,936,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2023-02-02
5321,52,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,2023-02-02
40391,389,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2023-02-02
30145,287,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2023-02-02
14516,145,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,2023-02-02
115609,1148,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2023-02-02
45871,447,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2023-02-02
128865,1269,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2023-02-02
44801,436,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,2023-02-02
65310,634,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2023-02-02
35444,338,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2023-02-02
10497,105,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2023-02-02
91117,898,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2023-02-02
43960,430,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2023-02-02
101268,1004,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2023-02-02
87571,864,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,2023-02-02
109041,1080,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2023-02-02
40591,390,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2023-02-02
39852,384,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,2023-02-02
101081,1003,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2023-02-02
9005,90,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2023-02-02
46821,454,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2023-02-02
17486,174,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,2023-02-02
46067,448,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2023-02-02
113604,1127,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2023-02-02
24008,234,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2023-02-02
3347,32,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,2023-02-02
116745,1156,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2023-02-02
81869,796,Sao Paulo (SP),Salvador (BH),economic,793.27,1.04,401.66,CloudFy,2023-02-02
38961,372,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2023-02-02
80138,779,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,2023-02-02
59354,575,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,2023-02-02
9476,94,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2023-02-02
100731,1001,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2023-02-02
115432,1147,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2023-02-02
123242,1220,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,2023-02-02
134173,1320,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2023-02-02
71524,693,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,2023-02-02
28187,268,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2023-02-02
4259,41,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,2023-02-02
5750,56,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,2023-02-02
62372,607,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2023-02-02
93838,925,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2023-02-02
13263,129,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2023-02-02
9295,93,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2023-02-02
18662,183,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2023-02-02
82824,808,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2023-02-02
59016,573,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,2.09,806.48,CloudFy,2023-02-02
132525,1305,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2023-02-02
95283,940,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2023-02-02
47654,461,Campo Grande (MS),Sao Paulo (SP),economic,381.83,0.44,168.22,Rainbow,2023-02-02
37673,357,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2023-02-02
60888,587,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2023-02-02
104775,1039,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2023-02-02
111542,1104,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2023-02-02
67225,651,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,2023-02-02
123546,1222,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2023-02-02
120353,1193,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2023-02-02
99980,992,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2023-02-02
28796,274,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2023-02-02
64340,625,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,2023-02-02
49839,486,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,0.44,168.22,FlyingDrops,2023-02-02
30591,290,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2023-02-02
105117,1041,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2023-02-02
81517,793,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2023-02-02
66715,646,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2023-02-02
24596,239,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,2023-02-02
2468,21,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2023-02-02
66122,641,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,2023-02-02
58835,572,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2023-02-02
86173,848,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2023-02-02
109346,1083,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2023-02-02
102717,1019,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2023-02-02
110242,1091,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2023-02-02
130098,1280,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2023-02-02
92671,914,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2023-02-02
130782,1286,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2023-02-02
39531,381,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2023-02-02
35741,341,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2023-02-02
34141,326,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2023-02-02
124452,1228,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2023-02-02
66307,642,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,2023-02-02
56748,552,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2023-02-02
45674,445,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2023-02-02
121693,1205,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2023-02-02
114176,1135,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2023-02-02
126635,1252,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2023-02-02
6055,60,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2023-02-02
127486,1257,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2023-02-02
37977,362,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2023-02-02
88941,878,Natal (RN),Rio de Janeiro (RJ),economic,774.57,1.55,595.03,CloudFy,2023-02-02
52978,512,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,2023-02-03
59016,573,Rio de Janeiro (RJ),Campo Grande (MS),premium,1139.93,2.09,806.48,CloudFy,2023-02-03
120353,1193,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2023-02-03
56945,553,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2023-02-03
121693,1205,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2023-02-03
70683,684,Campo Grande (MS),Natal (RN),premium,652.47,0.65,250.68,CloudFy,2023-02-03
120700,1196,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2023-02-03
87571,864,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,2023-02-03
67036,650,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,2023-02-03
127155,1255,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2023-02-03
89124,879,Campo Grande (MS),Natal (RN),economic,467.6,0.65,250.68,CloudFy,2023-02-03
116745,1156,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2023-02-03
117756,1165,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2023-02-03
103904,1029,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2023-02-03
10497,105,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2023-02-03
105117,1041,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2023-02-03
126635,1252,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2023-02-03
97430,962,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2023-02-03
124782,1231,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2023-02-03
101081,1003,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2023-02-03
20223,195,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,2023-02-03
74977,727,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2023-02-03
401,3,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2023-02-03
62372,607,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2023-02-03
61641,601,Sao Paulo (SP),Campo Grande (MS),premium,438.74,0.44,168.22,Rainbow,2023-02-03
131473,1293,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2023-02-03
124452,1228,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2023-02-03
55917,544,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2023-02-03
91347,900,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2023-02-03
81517,793,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2023-02-03
80138,779,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2023-02-03
67225,651,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2023-02-03
6694,64,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,2023-02-03
72594,705,Sao Paulo (SP),Natal (RN),premium,719.91,0.85,327.55,CloudFy,2023-02-03
42386,412,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,2023-02-03
24008,234,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2023-02-03
104775,1039,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2023-02-03
86173,848,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2023-02-03
6055,60,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2023-02-03
28796,274,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2023-02-03
13263,129,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2023-02-03
9295,93,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2023-02-03
100731,1001,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2023-02-03
11324,111,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2023-02-03
130098,1280,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2023-02-03
82824,808,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2023-02-03
19463,189,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2023-02-04
111740,1105,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2023-02-04
17486,174,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2023-02-04
18662,183,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2023-02-04
114176,1135,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2023-02-04
27628,264,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2023-02-04
14924,148,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,2023-02-04
103442,1026,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2023-02-04
5321,52,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,2023-02-04
40093,387,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2023-02-04
123242,1220,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2023-02-04
24596,239,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,2023-02-04
26284,251,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2023-02-04
94896,936,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2023-02-04
101268,1004,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2023-02-04
14516,145,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,2023-02-04
64340,625,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,2023-02-04
91117,898,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,961.99,1.21,466.3,FlyingDrops,2023-02-04
33557,322,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2023-02-04
15659,155,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2023-02-04
66307,642,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2023-02-04
56114,545,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,2023-02-04
35255,337,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2023-02-04
90773,896,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2023-02-04
1613,13,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2023-02-04
115432,1147,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2023-02-04
81869,796,Salvador (BH),Sao Paulo (SP),economic,358.62,1.04,401.66,CloudFy,2023-02-04
5750,56,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2023-02-04
79027,766,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2023-02-04
134645,1323,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2023-02-04
45674,445,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2023-02-04
120879,1197,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2023-02-04
