travelCode,userCode,from,to,flightType,price,time,distance,agency,date
106986,1061,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2022-04-29
15619,155,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2022-04-29
10640,106,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,2022-04-29
49990,487,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,2022-04-29
50824,493,Sao Paulo (SP),Campo Grande (MS),premium,438.74,0.44,168.22,Rainbow,2022-04-29
46964,455,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,2022-04-29
36372,346,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,2022-04-29
115569,1148,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-04-29
126595,1252,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2022-04-29
125587,1239,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-04-29
86133,848,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,2022-04-29
129899,1279,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-04-29
121352,1203,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2022-04-30
113564,1127,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-04-30
7443,70,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2022-04-30
44115,431,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,2022-04-30
128035,1261,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-04-30
37937,362,Salvador (BH),Recife (PE),economic,751.37,2.05,788.55,Rainbow,2022-04-30
62713,611,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2022-04-30
12920,126,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,2022-04-30
88661,875,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,2022-04-30
49799,486,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2022-04-30
25697,247,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,2022-04-30
92285,909,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-30
4693,46,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,2022-04-30
132485,1305,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-04-30
73665,714,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,2022-04-30
91307,900,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,2022-04-30
21550,210,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-04-30
17446,174,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,2022-04-30
560,4,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2022-04-30
127304,1256,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-04-30
45444,442,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-04-30
127840,1260,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-04-30
40551,390,Salvador (BH),Brasilia (DF),firstClass,1020.08,1.76,676.56,FlyingDrops,2022-04-30
69651,674,Salvador (BH),Natal (RN),firstClass,1195.57,1.85,710.57,Rainbow,2022-04-30
115122,1145,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,2022-04-30
43549,425,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2022-04-30
10316,104,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2022-04-30
72554,705,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,2022-04-30
90733,896,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-04-30
28147,268,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,2022-04-30
23446,229,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-04-30
104257,1033,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2022-04-30
94501,933,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-04-30
41527,402,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,2022-04-30
129300,1272,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2022-04-30
71281,690,Sao Paulo (SP),Natal (RN),economic,488.57,0.85,327.55,CloudFy,2022-04-30
133996,1319,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-04-30
32736,314,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2022-04-30
108728,1078,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2022-04-30
10457,105,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,2022-04-30
7306,69,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,2022-04-30
11284,111,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,2022-04-30
14884,148,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,2022-04-30
52525,509,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-04-30
77013,747,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,2022-04-30
116522,1155,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-04-30
56074,545,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,2022-04-30
33935,325,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,2022-04-30
3894,39,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,2022-04-30
119238,1183,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-04-30
38921,372,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2022-04-30
40053,387,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2022-04-30
134133,1320,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-04-30
86534,852,Salvador (BH),Sao Paulo (SP),premium,513.47,1.04,401.66,Rainbow,2022-04-30
103602,1027,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,2022-04-30
123867,1224,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-04-30
14668,146,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2022-04-30
78849,765,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,2022-04-30
129012,1270,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-04-30
66267,642,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,2022-04-30
111502,1104,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2022-04-30
83412,814,Sao Paulo (SP),Natal (RN),economic,488.57,0.85,327.55,CloudFy,2022-04-30
18979,186,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,2022-04-30
110202,1091,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2022-04-30
68632,664,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,714.13,0.86,331.89,Rainbow,2022-04-30
105799,1048,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-04-30
126159,1248,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-04-30
91713,905,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-04-30
35701,341,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2022-04-30
21287,208,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2022-04-30
130413,1282,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-04-30
117716,1165,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-04-30
61826,603,Salvador (BH),Campo Grande (MS),firstClass,980.4,1.36,522.34,FlyingDrops,2022-04-30
100691,1001,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-04-30
43218,422,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2022-04-30
36660,349,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2022-04-30
53898,521,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2022-04-30
130983,1288,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-04-30
125346,1236,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2022-04-30
21769,212,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2022-04-30
5281,52,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,2022-04-30
133402,1314,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-04-30
79718,775,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2022-04-30
39491,381,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2022-04-30
59685,578,Rio de Janeiro (RJ),Campo Grande (MS),premium,1139.93,2.09,806.48,CloudFy,2022-04-30
35215,337,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,2022-04-30
88058,869,Salvador (BH),Sao Paulo (SP),firstClass,590.98,1.04,401.66,CloudFy,2022-04-30
26522,254,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2022-04-30
60133,582,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,2022-04-30
95756,945,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2022-04-30
40351,389,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,2022-04-30
30551,290,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2022-04-30
3495,34,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,2022-04-30
24306,237,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,2022-04-30
126794,1253,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-04-30
111958,1108,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2022-04-30
109508,1085,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-04-30
26836,258,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,2022-04-30
41809,407,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,2022-04-30
9436,94,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,2022-04-30
31101,296,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2022-04-30
118760,1176,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2022-04-30
101783,1009,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2022-04-30
57270,557,Natal (RN),Campo Grande (MS),economic,546.04,0.65,250.68,CloudFy,2022-04-30
113423,1126,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-04-30
2428,21,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-04-30
71484,693,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2022-04-30
5710,56,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-04-30
61366,599,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-04-30
123702,1223,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2022-04-30
69206,669,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2022-04-30
37359,355,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,2022-04-30
94695,935,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2022-04-30
12300,119,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2022-04-30
20707,203,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,2022-04-30
96328,952,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-04-30
124412,1228,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2022-04-30
67374,652,Rio de Janeiro (RJ),Natal (RN),premium,998.18,1.55,595.03,CloudFy,2022-04-30
77457,752,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,701.43,0.86,331.89,CloudFy,2022-04-30
133543,1315,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2022-05-01
46628,453,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2022-05-01
115934,1150,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2022-05-01
106826,1060,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2022-05-01
44264,432,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,2022-05-01
103402,1026,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,2022-05-01
131630,1295,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2022-05-01
127115,1255,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,2022-05-01
19423,189,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,2022-05-01
20011,194,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-05-01
3307,32,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,2022-05-01
114716,1140,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-05-01
17902,177,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2022-05-01
70469,683,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2022-05-01
109655,1086,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2022-05-01
28397,271,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,2022-05-01
77862,756,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2022-05-01
96093,949,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2022-05-01
104911,1040,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,2022-05-01
47801,462,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2022-05-01
54693,533,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1512.09,2.09,806.48,CloudFy,2022-05-01
4219,41,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2022-05-01
80582,783,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2022-05-01
7024,67,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2022-05-01
6355,62,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,2022-05-01
62869,612,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2022-05-01
108319,1074,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2022-05-01
42346,412,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2022-05-01
62332,607,Salvador (BH),Campo Grande (MS),premium,684.85,1.36,522.34,CloudFy,2022-05-01
81829,796,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2022-05-01
110518,1095,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-05-01
116288,1153,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-05-01
66082,641,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2022-05-01
133705,1316,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2022-05-01
89487,882,Campo Grande (MS),Natal (RN),economic,411.05,0.65,250.68,Rainbow,2022-05-01
122553,1214,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-05-01
127446,1257,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2022-05-01
27080,260,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2022-05-01
118177,1170,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2022-05-01
91077,898,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2022-05-01
14476,145,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,2022-05-01
17644,175,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,2022-05-01
58795,572,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2022-05-01
35404,338,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,2022-05-01
75756,737,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,2022-05-01
31397,300,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2022-05-01
129461,1273,Rio de Janeiro (RJ),Florianopolis (SC),premium,672.66,1.21,466.3,Rainbow,2022-05-01
32515,312,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2022-05-01
102137,1012,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2022-05-01
134605,1323,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2022-05-01
58595,571,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1518.88,2.09,806.48,Rainbow,2022-05-01
10022,100,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,2022-05-01
111700,1105,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2022-05-01
56905,553,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1512.09,2.09,806.48,CloudFy,2022-05-01
66675,646,Natal (RN),Campo Grande (MS),firstClass,979.56,0.65,250.68,FlyingDrops,2022-05-01
82112,798,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,2022-05-01
109906,1089,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2022-05-01
118406,1173,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,2022-05-01
101228,1004,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-01
49644,485,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2022-05-01
60286,583,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2022-05-01
13223,129,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2022-05-01
78642,763,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2022-05-01
51085,497,Rio de Janeiro (RJ),Campo Grande (MS),firstClass,1566.26,2.09,806.48,FlyingDrops,2022-05-01
76240,742,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,2022-05-01
102475,1015,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-01
60710,586,Salvador (BH),Campo Grande (MS),premium,774.52,1.36,522.34,Rainbow,2022-05-01
8965,90,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,2022-05-01
102995,1022,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2022-05-01
94144,930,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-05-01
20183,195,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,2022-05-01
64300,625,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,2022-05-01
103864,1029,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2022-05-01
69981,677,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,2022-05-01
101973,1011,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-05-01
37633,357,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,2022-05-01
8439,82,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2022-05-01
120146,1191,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-05-01
22412,219,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2022-05-01
128657,1268,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2022-05-01
